grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32
3562,A,3562A,EPG-6-TIMCO,27A,27,EPG-6-TIMCO::27,all_out_v2/EPG-6-TIMCO_IMAGEN_53.jpg,TIMCO,ROJA,154.0,OVALADA,46.0,46.0,11.0,20.0,0.0,0,0.0,0,0.0,0,,0,2.0,0,1.0,0,2.0,0,7.0,0,11.0,0,8.0,0,2.0,0,7.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3562,B,3562B,EPG-6-TIMCO,27B,27,EPG-6-TIMCO::27,all_out_v2/EPG-6-TIMCO_IMAGEN_54.jpg,TIMCO,ROJA,154.0,OVALADA,46.0,46.0,11.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,1.0,0,2.0,0,7.0,0,11.0,0,8.0,0,2.0,0,7.0,0,5.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3563,A,3563A,EPG-6-TIMCO,28A,28,EPG-6-TIMCO::28,all_out_v2/EPG-6-TIMCO_IMAGEN_55.jpg,TIMCO,ROJA,194.0,OVALADA,52.0,52.0,13.0,20.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,1.0,0,4.0,0,10.0,0,20.0,0,13.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3563,B,3563B,EPG-6-TIMCO,28B,28,EPG-6-TIMCO::28,all_out_v2/EPG-6-TIMCO_IMAGEN_56.jpg,TIMCO,ROJA,194.0,OVALADA,52.0,52.0,13.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,4.0,0,10.0,0,20.0,0,13.0,0,2.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3564,A,3564A,EPG-6-TIMCO,29A,29,EPG-6-TIMCO::29,all_out_v2/EPG-6-TIMCO_IMAGEN_57.jpg,TIMCO,ROJA,236.0,OVALADA,59.0,59.0,14.0,20.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,4.0,0,9.0,0,18.0,0,14.0,0,11.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3564,B,3564B,EPG-6-TIMCO,29B,29,EPG-6-TIMCO::29,all_out_v2/EPG-6-TIMCO_IMAGEN_58.jpg,TIMCO,ROJA,236.0,OVALADA,59.0,59.0,14.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,9.0,0,18.0,0,14.0,0,11.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3565,A,3565A,EPG-6-TIMCO,30A,30,EPG-6-TIMCO::30,all_out_v2/EPG-6-TIMCO_IMAGEN_59.jpg,TIMCO,ROJA,304.0,OVALADA,76.0,76.0,15.0,19.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,4.0,0,23.0,0,25.0,0,21.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3565,B,3565B,EPG-6-TIMCO,30B,30,EPG-6-TIMCO::30,all_out_v2/EPG-6-TIMCO_IMAGEN_60.jpg,TIMCO,ROJA,304.0,OVALADA,76.0,76.0,15.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0,23.0,0,25.0,0,21.0,0,3.0,0,0.0,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3566,A,3566A,EPG-6-TIMCO,31A,31,EPG-6-TIMCO::31,all_out_v2/EPG-6-TIMCO_IMAGEN_61.jpg,TIMCO,ROJA,378.0,OVALADA,97.0,97.0,14.0,19.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,8.0,0,16.0,0,28.0,0,25.0,0,19.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3566,B,3566B,EPG-6-TIMCO,31B,31,EPG-6-TIMCO::31,all_out_v2/EPG-6-TIMCO_IMAGEN_62.jpg,TIMCO,ROJA,378.0,OVALADA,97.0,97.0,14.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.0,0,16.0,0,28.0,0,25.0,0,19.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3567,A,3567A,EPG-6-TIMCO,32A,32,EPG-6-TIMCO::32,all_out_v2/EPG-6-TIMCO_IMAGEN_63.jpg,TIMCO,ROJA,254.0,OVALADA,77.0,77.0,12.0,18.0,0.0,0,0.0,0,0.0,0,,0,,0,2.0,0,5.0,0,10.0,0,24.0,0,14.0,0,16.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3567,B,3567B,EPG-6-TIMCO,32B,32,EPG-6-TIMCO::32,all_out_v2/EPG-6-TIMCO_IMAGEN_64.jpg,TIMCO,ROJA,254.0,OVALADA,77.0,77.0,12.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,5.0,0,10.0,0,24.0,0,14.0,0,16.0,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3568,A,3568A,EPG-6-TIMCO,33A,33,EPG-6-TIMCO::33,all_out_v2/EPG-6-TIMCO_IMAGEN_65.jpg,TIMCO,ROJA,206.0,OVALADA,77.0,77.0,11.0,18.0,0.0,0,0.0,0,0.0,0,,0,1.0,0,7.0,0,11.0,0,17.0,0,19.0,0,14.0,0,7.0,0,1.0,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3568,B,3568B,EPG-6-TIMCO,33B,33,EPG-6-TIMCO::33,all_out_v2/EPG-6-TIMCO_IMAGEN_66.jpg,TIMCO,ROJA,206.0,OVALADA,77.0,77.0,11.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,7.0,0,11.0,0,17.0,0,19.0,0,14.0,0,7.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3569,A,3569A,EPG-6-TIMCO,34A,34,EPG-6-TIMCO::34,all_out_v2/EPG-6-TIMCO_IMAGEN_67.jpg,TIMCO,ROJA,283.0,OVALADA,92.0,92.0,12.0,19.0,0.0,0,0.0,0,0.0,0,,0,,0,2.0,0,8.0,0,13.0,0,26.0,0,16.0,0,17.0,0,9.0,0,1.0,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3569,B,3569B,EPG-6-TIMCO,34B,34,EPG-6-TIMCO::34,all_out_v2/EPG-6-TIMCO_IMAGEN_68.jpg,TIMCO,ROJA,283.0,OVALADA,92.0,92.0,12.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,8.0,0,13.0,0,26.0,0,16.0,0,17.0,0,9.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3570,A,3570A,EPG-6-TIMCO,35A,35,EPG-6-TIMCO::35,all_out_v2/EPG-6-TIMCO_IMAGEN_69.jpg,TIMCO,ROJA,188.0,OVALADA,49.0,49.0,10.0,20.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,3.0,0,2.0,0,5.0,0,7.0,0,14.0,0,11.0,0,3.0,0,2.0,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3570,B,3570B,EPG-6-TIMCO,35B,35,EPG-6-TIMCO::35,all_out_v2/EPG-6-TIMCO_IMAGEN_70.jpg,TIMCO,ROJA,188.0,OVALADA,49.0,49.0,10.0,20.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,3.0,0,2.0,0,5.0,0,7.0,0,14.0,0,11.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3571,A,3571A,EPG-6-TIMCO,36A,36,EPG-6-TIMCO::36,all_out_v2/EPG-6-TIMCO_IMAGEN_71.jpg,TIMCO,ROJA,281.0,OVALADA,112.0,112.0,12.0,17.0,0.0,0,0.0,0,0.0,0,,0,,0,5.0,0,21.0,0,31.0,0,37.0,0,13.0,0,5.0,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3571,B,3571B,EPG-6-TIMCO,36B,36,EPG-6-TIMCO::36,all_out_v2/EPG-6-TIMCO_IMAGEN_72.jpg,TIMCO,ROJA,281.0,OVALADA,112.0,112.0,12.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,0,21.0,0,31.0,0,37.0,0,13.0,0,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3572,A,3572A,EPG-6-TIMCO,37A,37,EPG-6-TIMCO::37,all_out_v2/EPG-6-TIMCO_IMAGEN_73.jpg,TIMCO,ROJA,232.0,OVALADA,81.0,81.0,12.0,18.0,0.0,0,0.0,0,0.0,0,,0,,0,2.0,0,9.0,0,28.0,0,31.0,0,9.0,0,1.0,0,1.0,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3572,B,3572B,EPG-6-TIMCO,37B,37,EPG-6-TIMCO::37,all_out_v2/EPG-6-TIMCO_IMAGEN_74.jpg,TIMCO,ROJA,232.0,OVALADA,81.0,81.0,12.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,9.0,0,28.0,0,31.0,0,9.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3573,A,3573A,EPG-6-TIMCO,38A,38,EPG-6-TIMCO::38,all_out_v2/EPG-6-TIMCO_IMAGEN_75.jpg,TIMCO,ROJA,174.0,OVALADA,68.0,68.0,11.0,17.0,0.0,0,0.0,0,0.0,0,,0,1.0,0,4.0,0,11.0,0,21.0,0,20.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3573,B,3573B,EPG-6-TIMCO,38B,38,EPG-6-TIMCO::38,all_out_v2/EPG-6-TIMCO_IMAGEN_76.jpg,TIMCO,ROJA,174.0,OVALADA,68.0,68.0,11.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,4.0,0,11.0,0,21.0,0,20.0,0,9.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3574,A,3574A,EPG-6-TIMCO,39A,39,EPG-6-TIMCO::39,all_out_v2/EPG-6-TIMCO_IMAGEN_77.jpg,TIMCO,ROJA,204.0,OVALADA,54.0,54.0,14.0,20.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,3.0,0,8.0,0,10.0,0,18.0,0,11.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3574,B,3574B,EPG-6-TIMCO,39B,39,EPG-6-TIMCO::39,all_out_v2/EPG-6-TIMCO_IMAGEN_78.jpg,TIMCO,ROJA,204.0,OVALADA,54.0,54.0,14.0,20.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,8.0,0,10.0,0,18.0,0,11.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3575,A,3575A,EPG-6-TIMCO,40A,40,EPG-6-TIMCO::40,all_out_v2/EPG-6-TIMCO_IMAGEN_79.jpg,TIMCO,ROJA,216.0,OVALADA,74.0,74.0,12.0,17.0,0.0,0,0.0,0,0.0,0,,0,,0,3.0,0,10.0,0,9.0,0,29.0,0,17.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3575,B,3575B,EPG-6-TIMCO,40B,40,EPG-6-TIMCO::40,all_out_v2/EPG-6-TIMCO_IMAGEN_80.jpg,TIMCO,ROJA,216.0,OVALADA,74.0,74.0,12.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,10.0,0,9.0,0,29.0,0,17.0,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3576,A,3576A,EPG-6-TIMCO,41A,41,EPG-6-TIMCO::41,all_out_v2/EPG-6-TIMCO_IMAGEN_81.jpg,TIMCO,ROJA,136.0,OVALADA,52.0,52.0,12.0,17.0,0.0,0,0.0,0,0.0,0,,0,,0,3.0,0,10.0,0,18.0,0,15.0,0,3.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3576,B,3576B,EPG-6-TIMCO,41B,41,EPG-6-TIMCO::41,all_out_v2/EPG-6-TIMCO_IMAGEN_82.jpg,TIMCO,ROJA,136.0,OVALADA,52.0,52.0,12.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,10.0,0,18.0,0,15.0,0,3.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3577,A,3577A,EPG-6-TIMCO,42A,42,EPG-6-TIMCO::42,all_out_v2/EPG-6-TIMCO_IMAGEN_83.jpg,TIMCO,ROJA,178.0,OVALADA,58.0,58.0,11.0,19.0,0.0,0,0.0,0,0.0,0,,0,1.0,0,0.0,0,9.0,0,11.0,0,15.0,0,10.0,0,8.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3577,B,3577B,EPG-6-TIMCO,42B,42,EPG-6-TIMCO::42,all_out_v2/EPG-6-TIMCO_IMAGEN_84.jpg,TIMCO,ROJA,178.0,OVALADA,58.0,58.0,11.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,9.0,0,11.0,0,15.0,0,10.0,0,8.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3578,A,3578A,EPG-6-TIMCO,43A,43,EPG-6-TIMCO::43,all_out_v2/EPG-6-TIMCO_IMAGEN_85.jpg,TIMCO,ROJA,176.0,OVALADA,61.0,61.0,10.0,18.0,0.0,0,0.0,0,0.0,0,1.0,0,4.0,0,5.0,0,6.0,0,8.0,0,14.0,0,15.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3578,B,3578B,EPG-6-TIMCO,43B,43,EPG-6-TIMCO::43,all_out_v2/EPG-6-TIMCO_IMAGEN_86.jpg,TIMCO,ROJA,176.0,OVALADA,61.0,61.0,10.0,18.0,0.0,0,0.0,0,0.0,0,1.0,0,4.0,0,5.0,0,6.0,0,8.0,0,14.0,0,15.0,0,7.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3579,A,3579A,EPG-6-TIMCO,44A,44,EPG-6-TIMCO::44,all_out_v2/EPG-6-TIMCO_IMAGEN_87.jpg,TIMCO,ROJA,157.0,OVALADA,38.0,38.0,16.0,21.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,,0,,0,11.0,0,17.0,0,6.0,0,3.0,0,0.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3579,B,3579B,EPG-6-TIMCO,44B,44,EPG-6-TIMCO::44,all_out_v2/EPG-6-TIMCO_IMAGEN_88.jpg,TIMCO,ROJA,157.0,OVALADA,38.0,38.0,16.0,21.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11.0,0,17.0,0,6.0,0,3.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3580,A,3580A,EPG-6-TIMCO,45A,45,EPG-6-TIMCO::45,all_out_v2/EPG-6-TIMCO_IMAGEN_89.jpg,TIMCO,ROJA,134.0,OVALADA,39.0,39.0,11.0,19.0,0.0,0,0.0,0,0.0,0,,0,1.0,0,0.0,0,3.0,0,4.0,0,11.0,0,6.0,0,5.0,0,8.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3580,B,3580B,EPG-6-TIMCO,45B,45,EPG-6-TIMCO::45,all_out_v2/EPG-6-TIMCO_IMAGEN_90.jpg,TIMCO,ROJA,134.0,OVALADA,39.0,39.0,11.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,3.0,0,4.0,0,11.0,0,6.0,0,5.0,0,8.0,0,1.0,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3581,A,3581A,EPG-6-TIMCO,46A,46,EPG-6-TIMCO::46,all_out_v2/EPG-6-TIMCO_IMAGEN_91.jpg,TIMCO,ROJA,121.0,OVALADA,42.0,42.0,12.0,17.0,0.0,0,0.0,0,0.0,0,,0,,0,1.0,0,3.0,0,7.0,0,7.0,0,13.0,0,11.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3581,B,3581B,EPG-6-TIMCO,46B,46,EPG-6-TIMCO::46,all_out_v2/EPG-6-TIMCO_IMAGEN_92.jpg,TIMCO,ROJA,121.0,OVALADA,42.0,42.0,12.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,3.0,0,7.0,0,7.0,0,13.0,0,11.0,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3582,A,3582A,EPG-6-TIMCO,47A,47,EPG-6-TIMCO::47,all_out_v2/EPG-6-TIMCO_IMAGEN_93.jpg,TIMCO,ROJA,193.0,OVALADA,72.0,72.0,12.0,17.0,0.0,0,0.0,0,0.0,0,,0,,0,2.0,0,17.0,0,20.0,0,26.0,0,5.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3582,B,3582B,EPG-6-TIMCO,47B,47,EPG-6-TIMCO::47,all_out_v2/EPG-6-TIMCO_IMAGEN_94.jpg,TIMCO,ROJA,193.0,OVALADA,72.0,72.0,12.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0,17.0,0,20.0,0,26.0,0,5.0,0,2.0,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3583,A,3583A,EPG-6-TIMCO,48A,48,EPG-6-TIMCO::48,all_out_v2/EPG-6-TIMCO_IMAGEN_95.jpg,TIMCO,ROJA,226.0,OVALADA,71.0,71.0,12.0,18.0,0.0,0,0.0,0,0.0,0,,0,,0,1.0,0,2.0,0,14.0,0,28.0,0,13.0,0,12.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3583,B,3583B,EPG-6-TIMCO,48B,48,EPG-6-TIMCO::48,all_out_v2/EPG-6-TIMCO_IMAGEN_96.jpg,TIMCO,ROJA,226.0,OVALADA,71.0,71.0,12.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,2.0,0,14.0,0,28.0,0,13.0,0,12.0,0,1.0,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3584,A,3584A,EPG-6-TIMCO,49A,49,EPG-6-TIMCO::49,all_out_v2/EPG-6-TIMCO_IMAGEN_97.jpg,TIMCO,ROJA,155.0,OVALADA,51.0,51.0,14.0,17.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,,0,6.0,0,26.0,0,14.0,0,5.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3584,B,3584B,EPG-6-TIMCO,49B,49,EPG-6-TIMCO::49,all_out_v2/EPG-6-TIMCO_IMAGEN_98.jpg,TIMCO,ROJA,155.0,OVALADA,51.0,51.0,14.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0,26.0,0,14.0,0,5.0,0,0.0,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3585,A,3585A,EPG-6-TIMCO,50A,50,EPG-6-TIMCO::50,all_out_v2/EPG-6-TIMCO_IMAGEN_99.jpg,TIMCO,ROJA,128.0,OVALADA,35.0,35.0,13.0,18.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,3.0,0,2.0,0,3.0,0,13.0,0,12.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3585,B,3585B,EPG-6-TIMCO,50B,50,EPG-6-TIMCO::50,all_out_v2/EPG-6-TIMCO_IMAGEN_100.jpg,TIMCO,ROJA,128.0,OVALADA,35.0,35.0,13.0,18.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0,2.0,0,3.0,0,13.0,0,12.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3586,A,3586A,EPG-6-TIMCO,51A,51,EPG-6-TIMCO::51,all_out_v2/EPG-6-TIMCO_IMAGEN_101.jpg,TIMCO,ROJA,149.0,OVALADA,50.0,50.0,11.0,17.0,0.0,0,0.0,0,0.0,0,,0,1.0,0,4.0,0,11.0,0,9.0,0,12.0,0,10.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3586,B,3586B,EPG-6-TIMCO,51B,51,EPG-6-TIMCO::51,all_out_v2/EPG-6-TIMCO_IMAGEN_102.jpg,TIMCO,ROJA,149.0,OVALADA,50.0,50.0,11.0,17.0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,4.0,0,11.0,0,9.0,0,12.0,0,10.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3587,A,3587A,EPG-6-TIMCO,52A,52,EPG-6-TIMCO::52,all_out_v2/EPG-6-TIMCO_IMAGEN_103.jpg,TIMCO,ROJA,139.0,OVALADA,53.0,53.0,10.0,17.0,0.0,0,0.0,0,0.0,0,1.0,0,5.0,0,9.0,0,16.0,0,15.0,0,3.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3587,B,3587B,EPG-6-TIMCO,52B,52,EPG-6-TIMCO::52,all_out_v2/EPG-6-TIMCO_IMAGEN_104.jpg,TIMCO,ROJA,139.0,OVALADA,53.0,53.0,10.0,17.0,0.0,0,0.0,0,0.0,0,1.0,0,5.0,0,9.0,0,16.0,0,15.0,0,3.0,0,3.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,
3588,A,3588A,EPG-7-IVORY,1A,1,EPG-7-IVORY::1,all_out_v2/EPG-7-IVORY_IMAGEN_1.jpg,IVORY,VERDE,183.0,REDONDA,61.0,61.0,13.0,18.0,,0,,0,,0,,0,,0,,0,4.0,0,5.0,0,11.0,0,10.0,0,21.0,0,10.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3588,B,3588B,EPG-7-IVORY,1B,1,EPG-7-IVORY::1,all_out_v2/EPG-7-IVORY_IMAGEN_2.jpg,IVORY,VERDE,183.0,REDONDA,61.0,61.0,13.0,18.0,,0,,0,,0,,0,,0,,0,4.0,0,5.0,0,11.0,0,10.0,0,21.0,0,10.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3589,A,3589A,EPG-7-IVORY,2A,2,EPG-7-IVORY::2,all_out_v2/EPG-7-IVORY_IMAGEN_3.jpg,IVORY,VERDE,194.0,REDONDA,41.0,41.0,13.0,23.0,,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,6.0,0,6.0,0,9.0,0,5.0,0,10.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3589,B,3589B,EPG-7-IVORY,2B,2,EPG-7-IVORY::2,all_out_v2/EPG-7-IVORY_IMAGEN_4.jpg,IVORY,VERDE,194.0,REDONDA,41.0,41.0,13.0,23.0,,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,6.0,0,6.0,0,9.0,0,5.0,0,10.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3590,A,3590A,EPG-7-IVORY,3A,3,EPG-7-IVORY::3,all_out_v2/EPG-7-IVORY_IMAGEN_5.jpg,IVORY,VERDE,151.0,REDONDA,46.0,46.0,14.0,19.0,,0,,0,,0,,0,,0,,0,,0,3.0,0,5.0,0,12.0,0,15.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3590,B,3590B,EPG-7-IVORY,3B,3,EPG-7-IVORY::3,all_out_v2/EPG-7-IVORY_IMAGEN_6.jpg,IVORY,VERDE,151.0,REDONDA,46.0,46.0,14.0,19.0,,0,,0,,0,,0,,0,,0,,0,3.0,0,5.0,0,12.0,0,15.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3591,A,3591A,EPG-7-IVORY,4A,4,EPG-7-IVORY::4,all_out_v2/EPG-7-IVORY_IMAGEN_7.jpg,IVORY,VERDE,218.0,REDONDA,70.0,70.0,12.0,19.0,,0,,0,,0,,0,,0,1.0,0,5.0,0,9.0,0,7.0,0,15.0,0,12.0,0,14.0,0,7.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
